run_id,label,seg,proj,N,lb_p,rho_with_cos_step
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-14170,1,all_sent,pca1,200,0.013019556244983091,-0.3972034361267934
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-14170,1,all_sent,norm,200,1.3900510513258733e-12,0.9999999999999999
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-15503,0,all_sent,cos_step,200,3.4638741695490406e-06,
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-15503,0,all_sent,cos_task,200,3.4843664425637635e-07,0.44610418608140756
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-15503,0,all_sent,pca1,200,0.0005433208872070185,-0.45207956050365894
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-15503,0,all_sent,norm,200,9.032248136532991e-08,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/pydata__xarray-3151,0,all_sent,cos_step,200,0.0023771987465601233,
20260217_mini-v2.0.0_gemini-3-flash-high/pydata__xarray-3151,0,all_sent,cos_task,200,0.42558769241870564,0.3074572148093078
20260217_mini-v2.0.0_gemini-3-flash-high/pydata__xarray-3151,0,all_sent,pca1,200,0.09426279326353439,-0.2656372714182842
20260217_mini-v2.0.0_gemini-3-flash-high/pydata__xarray-3151,0,all_sent,norm,200,0.006677038288496537,0.9999984772300204
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-6903,0,all_sent,cos_step,200,0.0006463839533839271,
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-6903,0,all_sent,cos_task,200,0.550877235998323,0.4253113399596568
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-6903,0,all_sent,pca1,200,0.6095673232280334,-0.30846001832763886
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-6903,0,all_sent,norm,200,0.002256545894164567,0.9999999999999999
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-8898,1,all_sent,cos_step,200,0.0001370991781993642,
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-8898,1,all_sent,cos_task,200,0.25267243592300137,0.2845654671581967
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-8898,1,all_sent,pca1,200,0.7295367519991982,-0.2987744013815404
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-8898,1,all_sent,norm,200,5.47469796486996e-05,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/pytest-dev__pytest-7490,1,all_sent,cos_step,200,0.024898083211409402,
20260217_mini-v2.0.0_gemini-3-flash-high/pytest-dev__pytest-7490,1,all_sent,cos_task,200,0.2979845356077432,0.3367352066513285
20260217_mini-v2.0.0_gemini-3-flash-high/pytest-dev__pytest-7490,1,all_sent,pca1,200,0.29907479344356896,-0.3591778247844306
20260217_mini-v2.0.0_gemini-3-flash-high/pytest-dev__pytest-7490,1,all_sent,norm,200,0.02336122972994362,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/scikit-learn__scikit-learn-11310,0,all_sent,cos_step,200,0.004363475273805573,
20260217_mini-v2.0.0_gemini-3-flash-high/scikit-learn__scikit-learn-11310,0,all_sent,cos_task,200,0.00016197531508131653,0.40278194953605234
20260217_mini-v2.0.0_gemini-3-flash-high/scikit-learn__scikit-learn-11310,0,all_sent,pca1,200,0.4455137942638351,-0.2850382843563338
20260217_mini-v2.0.0_gemini-3-flash-high/scikit-learn__scikit-learn-11310,0,all_sent,norm,200,0.010786398575444979,0.9999999999999999
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-10466,0,all_sent,cos_step,200,0.5426168305814233,
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-10466,0,all_sent,cos_task,200,0.4871743228365817,0.3152114615987428
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-10466,0,all_sent,pca1,200,0.28911980305867857,-0.27511079116035175
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-10466,0,all_sent,norm,200,0.6229988530461972,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-7889,0,all_sent,cos_step,200,0.0002043997940506561,
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-7889,0,all_sent,cos_task,200,0.042217788647111266,0.3931199048636827
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-7889,0,all_sent,pca1,200,0.8423314933380901,-0.45019541140015423
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-7889,0,all_sent,norm,200,1.6310309807664086e-05,0.9999999999999999
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-9698,0,all_sent,cos_step,200,0.0022664076319655934,
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-9698,0,all_sent,cos_task,200,0.6711450048708878,0.24477557052465682
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-9698,0,all_sent,pca1,200,0.0012309539624414689,-0.23585595216096822
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-9698,0,all_sent,norm,200,0.00011304493261008506,0.9999999999999999
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-9711,0,all_sent,cos_step,200,5.658398809508846e-06,
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-9711,0,all_sent,cos_task,200,0.02289384973384531,0.45043754808642306
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-9711,0,all_sent,pca1,200,0.049139630052646745,-0.4506446444094355
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-9711,0,all_sent,norm,200,7.386864238171406e-06,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-14976,1,all_sent,cos_step,200,3.6774855623440308e-06,
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-14976,1,all_sent,cos_task,200,5.289449760480825e-06,0.2299855603295222
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-14976,1,all_sent,pca1,200,0.04612287102986413,-0.38797909693081095
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-14976,1,all_sent,norm,200,1.5748489805682752e-10,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-16886,0,all_sent,cos_step,200,2.1543562885487433e-16,
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-16886,0,all_sent,cos_task,200,9.34301349015336e-07,0.3123549317614198
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-16886,0,all_sent,pca1,200,0.5324787185997337,-0.06652705345498244
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-16886,0,all_sent,norm,200,3.650427917078589e-18,0.9999999999999999
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-19637,0,all_sent,cos_step,200,0.061353703542733194,
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-19637,0,all_sent,cos_task,200,4.717485498673055e-07,0.3725283054495279
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-19637,0,all_sent,pca1,200,0.14733074401840596,-0.22707021609257957
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-19637,0,all_sent,norm,200,0.0808456690147648,0.9999984772300204
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-20916,1,all_sent,cos_step,200,0.0017177605060667725,
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-20916,1,all_sent,cos_task,200,0.0025952957614798823,0.43280069499075663
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-20916,1,all_sent,pca1,200,0.0015491189416875566,-0.3507327171713497
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-20916,1,all_sent,norm,200,0.007286304930053786,1.0
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-21379,0,all_sent,cos_step,200,8.952311309108994e-13,
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-21379,0,all_sent,cos_task,200,0.004163222422480598,0.2803606391303358
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-21379,0,all_sent,pca1,200,0.6248081128088432,-0.11200248517335903
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-21379,0,all_sent,norm,200,1.3403247614734596e-12,0.9999999999999999
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-21930,1,all_sent,cos_step,200,0.0019450101238920998,
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-21930,1,all_sent,cos_task,200,9.736051437637065e-10,0.2814141861021837
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-21930,1,all_sent,pca1,200,0.03465150200845869,-0.1796318919407097
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-21930,1,all_sent,norm,200,0.0013694768963179974,0.9999999999999999
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-23534,0,all_sent,cos_step,200,3.6471156159449e-06,
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-23534,0,all_sent,cos_task,200,8.278126751362314e-07,0.30525116799019875
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-23534,0,all_sent,pca1,200,0.019407838147421218,-0.14431270672498275
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-23534,0,all_sent,norm,200,7.774279759073094e-06,1.0
20260226_mini-v2.0.0_gemini-3-pro-high/astropy__astropy-13579,0,all_sent,cos_step,200,2.2535677500821203e-06,
20260226_mini-v2.0.0_gemini-3-pro-high/astropy__astropy-13579,0,all_sent,cos_task,200,0.7283896363122728,0.2876580024438177
20260226_mini-v2.0.0_gemini-3-pro-high/astropy__astropy-13579,0,all_sent,pca1,200,0.03841344117395918,-0.3030075998024356
20260226_mini-v2.0.0_gemini-3-pro-high/astropy__astropy-13579,0,all_sent,norm,200,2.8321262890690814e-06,1.0
20260226_mini-v2.0.0_gemini-3-pro-high/django__django-11815,1,all_sent,cos_step,200,1.6956560063317674e-07,
20260226_mini-v2.0.0_gemini-3-pro-high/django__django-11815,1,all_sent,cos_task,200,0.00014263975528066092,0.31008019308884893
20260226_mini-v2.0.0_gemini-3-pro-high/django__django-11815,1,all_sent,pca1,200,0.0019341157899150823,-0.3613428582862207
20260226_mini-v2.0.0_gemini-3-pro-high/django__django-11815,1,all_sent,norm,200,1.39028493424196e-07,0.9999999999999999
20260226_mini-v2.0.0_gemini-3-pro-high/django__django-13212,1,all_sent,cos_step,200,3.705431489738477e-05,
20260226_mini-v2.0.0_gemini-3-pro-high/django__django-13212,1,all_sent,cos_task,200,0.00326644829783889,0.42277540078250386
20260226_mini-v2.0.0_gemini-3-pro-high/django__django-13212,1,all_sent,pca1,200,0.1916916116189098,-0.3183852285614775
20260226_mini-v2.0.0_gemini-3-pro-high/django__django-13212,1,all_sent,norm,200,7.252220324582851e-05,1.0
20260226_mini-v2.0.0_gemini-3-pro-high/django__django-15973,1,all_sent,cos_step,200,0.001408391508464452,
20260226_mini-v2.0.0_gemini-3-pro-high/django__django-15973,1,all_sent,cos_task,200,0.00012070259931446685,0.3608072811197318
20260226_mini-v2.0.0_gemini-3-pro-high/django__django-15973,1,all_sent,pca1,200,0.01727786779882128,-0.163764783998186
20260226_mini-v2.0.0_gemini-3-pro-high/django__django-15973,1,all_sent,norm,200,0.0043653971063779,0.9999999999999999
20260226_mini-v2.0.0_gemini-3-pro-high/matplotlib__matplotlib-23412,0,all_sent,cos_step,200,1.709055740017431e-08,
20260226_mini-v2.0.0_gemini-3-pro-high/matplotlib__matplotlib-23412,0,all_sent,cos_task,200,0.860622557992341,0.22747817969947554
20260226_mini-v2.0.0_gemini-3-pro-high/matplotlib__matplotlib-23412,0,all_sent,pca1,200,0.8630524293552644,-0.14326992150517429
20260226_mini-v2.0.0_gemini-3-pro-high/matplotlib__matplotlib-23412,0,all_sent,norm,200,3.058325573479956e-08,0.9999999999999999
20260226_mini-v2.0.0_gemini-3-pro-high/matplotlib__matplotlib-23476,1,all_sent,cos_step,200,0.0015441536130112099,
20260226_mini-v2.0.0_gemini-3-pro-high/matplotlib__matplotlib-23476,1,all_sent,cos_task,200,5.072639360677109e-05,0.3729579202033805
20260226_mini-v2.0.0_gemini-3-pro-high/matplotlib__matplotlib-23476,1,all_sent,pca1,200,0.002822873232198188,-0.2873006839134733
20260226_mini-v2.0.0_gemini-3-pro-high/matplotlib__matplotlib-23476,1,all_sent,norm,200,0.0074556723380935375,0.9999999999999999
20260226_mini-v2.0.0_gemini-3-pro-high/pydata__xarray-4966,0,all_sent,cos_step,200,6.186770951669428e-09,
20260226_mini-v2.0.0_gemini-3-pro-high/pydata__xarray-4966,0,all_sent,cos_task,200,0.0022583985205923427,0.3190080303884328
20260226_mini-v2.0.0_gemini-3-pro-high/pydata__xarray-4966,0,all_sent,pca1,200,0.006673964924887089,-0.292018270324828
20260226_mini-v2.0.0_gemini-3-pro-high/pydata__xarray-4966,0,all_sent,norm,200,3.9286316692947404e-11,1.0
20260226_mini-v2.0.0_gemini-3-pro-high/pytest-dev__pytest-6197,1,all_sent,cos_step,200,0.016327321328608146,
20260226_mini-v2.0.0_gemini-3-pro-high/pytest-dev__pytest-6197,1,all_sent,cos_task,200,0.08322976197110109,0.25403286287398
20260226_mini-v2.0.0_gemini-3-pro-high/pytest-dev__pytest-6197,1,all_sent,pca1,200,0.25905489655996466,-0.3400571190585402
20260226_mini-v2.0.0_gemini-3-pro-high/pytest-dev__pytest-6197,1,all_sent,norm,200,0.021564227032767978,1.0
20260226_mini-v2.0.0_gemini-3-pro-high/pytest-dev__pytest-7324,0,all_sent,cos_step,200,0.00040256005666956216,
20260226_mini-v2.0.0_gemini-3-pro-high/pytest-dev__pytest-7324,0,all_sent,cos_task,200,0.1636697470783422,0.22913855097196106
20260226_mini-v2.0.0_gemini-3-pro-high/pytest-dev__pytest-7324,0,all_sent,pca1,200,0.1705765593833165,-0.3328603868975577
20260226_mini-v2.0.0_gemini-3-pro-high/pytest-dev__pytest-7324,0,all_sent,norm,200,0.000399759849977152,0.9999999999999999
20260226_mini-v2.0.0_gemini-3-pro-high/scikit-learn__scikit-learn-11578,0,all_sent,cos_step,200,0.01164415451121044,
20260226_mini-v2.0.0_gemini-3-pro-high/scikit-learn__scikit-learn-11578,0,all_sent,cos_task,200,0.33122539194168077,0.1954829398694817
20260226_mini-v2.0.0_gemini-3-pro-high/scikit-learn__scikit-learn-11578,0,all_sent,pca1,200,0.8579420288323946,-0.4168247489245321
20260226_mini-v2.0.0_gemini-3-pro-high/scikit-learn__scikit-learn-11578,0,all_sent,norm,200,0.06020466281681651,1.0
20260226_mini-v2.0.0_gemini-3-pro-high/sphinx-doc__sphinx-9258,0,all_sent,cos_step,200,2.4348807008129286e-05,
20260226_mini-v2.0.0_gemini-3-pro-high/sphinx-doc__sphinx-9258,0,all_sent,cos_task,200,0.09371000744106314,0.2754986239817844
20260226_mini-v2.0.0_gemini-3-pro-high/sphinx-doc__sphinx-9258,0,all_sent,pca1,200,0.04594097482938973,-0.39778984071599977
20260226_mini-v2.0.0_gemini-3-pro-high/sphinx-doc__sphinx-9258,0,all_sent,norm,200,4.000793202585976e-06,0.9999999999999999
20260226_mini-v2.0.0_gemini-3-pro-high/sympy__sympy-15976,0,all_sent,cos_step,200,6.34071425942048e-07,
20260226_mini-v2.0.0_gemini-3-pro-high/sympy__sympy-15976,0,all_sent,cos_task,200,0.09777795919776144,0.29408687806749856
20260226_mini-v2.0.0_gemini-3-pro-high/sympy__sympy-15976,0,all_sent,pca1,200,0.8639912148597239,-0.19916780398969489
20260226_mini-v2.0.0_gemini-3-pro-high/sympy__sympy-15976,0,all_sent,norm,200,6.496640932135621e-07,1.0
20260226_mini-v2.0.0_gemini-3-pro-high/sympy__sympy-20438,1,all_sent,cos_step,200,8.283993520693831e-05,
20260226_mini-v2.0.0_gemini-3-pro-high/sympy__sympy-20438,1,all_sent,cos_task,200,0.0002415688019750131,0.4756469385699359
20260226_mini-v2.0.0_gemini-3-pro-high/sympy__sympy-20438,1,all_sent,pca1,200,0.0488665815582325,-0.3020239493376976
20260226_mini-v2.0.0_gemini-3-pro-high/sympy__sympy-20438,1,all_sent,norm,200,0.0005135415950684953,0.9999999999999999
20260226_mini-v2.0.0_gemini-3-pro-high/sympy__sympy-24539,0,all_sent,cos_step,200,3.178829340271322e-07,
20260226_mini-v2.0.0_gemini-3-pro-high/sympy__sympy-24539,0,all_sent,cos_task,200,8.327717674051888e-13,0.33496449242188736
20260226_mini-v2.0.0_gemini-3-pro-high/sympy__sympy-24539,0,all_sent,pca1,200,0.11902174689938635,-0.22456240802512586
20260226_mini-v2.0.0_gemini-3-pro-high/sympy__sympy-24539,0,all_sent,norm,200,1.0953412644530953e-07,0.9999999999999999
20260217_mini-v2.0.0_deepseek-3-2-high/astropy__astropy-14369,1,all_sent,cos_step,200,5.3345410259317744e-11,
20260217_mini-v2.0.0_deepseek-3-2-high/astropy__astropy-14369,1,all_sent,cos_task,200,3.5443457032717255e-08,0.37138408475787216
20260217_mini-v2.0.0_deepseek-3-2-high/astropy__astropy-14369,1,all_sent,pca1,200,9.151481282250297e-05,-0.19251634123800773
20260217_mini-v2.0.0_deepseek-3-2-high/astropy__astropy-14369,1,all_sent,norm,200,1.7020738258828214e-10,1.0
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11179,0,all_sent,cos_step,200,0.0007984749485044771,
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11179,0,all_sent,cos_task,200,0.6848073552512822,0.0928633291268383
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11179,0,all_sent,pca1,200,0.000758800000589509,-0.24596759917586347
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-11179,0,all_sent,norm,200,0.0003037952593375402,1.0
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14089,0,all_sent,cos_step,200,7.217458720896434e-07,
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14089,0,all_sent,cos_task,200,0.00034894057354797013,0.10526860794629124
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14089,0,all_sent,pca1,200,0.00043467600508559416,-0.2343051888243281
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-14089,0,all_sent,norm,200,7.422634878768984e-11,0.9999847720799132
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15368,0,all_sent,cos_step,200,5.946601646766489e-10,
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15368,0,all_sent,cos_task,200,0.06503598040058846,0.13986020907873273
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15368,0,all_sent,pca1,200,0.003396730895060927,-0.16230594111590954
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15368,0,all_sent,norm,200,2.3187635274541093e-12,0.999998477228861
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15973,0,all_sent,cos_step,200,5.7163727777568296e-11,
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15973,0,all_sent,cos_task,200,0.10099873572940797,0.3485350997411299
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15973,0,all_sent,pca1,200,0.04453277323358906,-0.31841023298309734
20260217_mini-v2.0.0_deepseek-3-2-high/django__django-15973,0,all_sent,norm,200,1.606527601171206e-11,1.0
20260217_mini-v2.0.0_deepseek-3-2-high/matplotlib__matplotlib-24570,0,all_sent,cos_step,200,3.192941964219667e-05,
20260217_mini-v2.0.0_deepseek-3-2-high/matplotlib__matplotlib-24570,0,all_sent,cos_task,200,0.029508606593952443,0.11327546825034264
20260217_mini-v2.0.0_deepseek-3-2-high/matplotlib__matplotlib-24570,0,all_sent,pca1,200,3.028554972595367e-11,-0.18432769910156846
20260217_mini-v2.0.0_deepseek-3-2-high/matplotlib__matplotlib-24570,0,all_sent,norm,200,3.1165528726620334e-06,1.0
20260217_mini-v2.0.0_deepseek-3-2-high/pylint-dev__pylint-6386,0,all_sent,cos_step,200,1.4940130861718437e-09,
20260217_mini-v2.0.0_deepseek-3-2-high/pylint-dev__pylint-6386,0,all_sent,cos_task,200,2.072571603849473e-06,0.29543171210963365
20260217_mini-v2.0.0_deepseek-3-2-high/pylint-dev__pylint-6386,0,all_sent,pca1,200,1.9278141108872434e-06,-0.316997615689154
20260217_mini-v2.0.0_deepseek-3-2-high/pylint-dev__pylint-6386,0,all_sent,norm,200,6.283292928138728e-14,0.9999916246511987
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-7205,1,all_sent,cos_step,200,2.3987131606126333e-11,
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-7205,1,all_sent,cos_task,200,0.9923680277811617,0.4021805296427673
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-7205,1,all_sent,pca1,200,0.5076073746869726,-0.3059986074279382
20260217_mini-v2.0.0_deepseek-3-2-high/pytest-dev__pytest-7205,1,all_sent,norm,200,5.283442701916564e-12,0.9999999999999999
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-14983,0,all_sent,cos_step,200,5.551674113117243e-05,
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-14983,0,all_sent,cos_task,200,3.581109036057209e-10,0.25968772389965517
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-14983,0,all_sent,pca1,200,0.40771377476902215,-0.1846132410149954
20260217_mini-v2.0.0_deepseek-3-2-high/scikit-learn__scikit-learn-14983,0,all_sent,norm,200,4.0801826220766694e-05,0.9999999999999999
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-10449,0,all_sent,cos_step,200,2.5930382981740585e-11,
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-10449,0,all_sent,cos_task,200,1.454624491437314e-10,0.42327502914206666
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-10449,0,all_sent,pca1,200,0.0006339025062953143,-0.36285317713820253
20260217_mini-v2.0.0_deepseek-3-2-high/sphinx-doc__sphinx-10449,0,all_sent,norm,200,1.0050430617388706e-11,1.0
20260217_mini-v2.0.0_deepseek-3-2-high/sympy__sympy-19637,0,all_sent,cos_step,200,3.0208500880150294e-07,
20260217_mini-v2.0.0_deepseek-3-2-high/sympy__sympy-19637,0,all_sent,cos_task,200,6.1344381382881685e-09,0.4026911862624672
20260217_mini-v2.0.0_deepseek-3-2-high/sympy__sympy-19637,0,all_sent,pca1,200,0.2492322898859303,-0.023977490457024686
20260217_mini-v2.0.0_deepseek-3-2-high/sympy__sympy-19637,0,all_sent,norm,200,1.7566680370676374e-07,1.0
20260217_mini-v2.0.0_glm-5-high/django__django-11299,0,all_sent,cos_step,200,2.1199083292188865e-05,
20260217_mini-v2.0.0_glm-5-high/django__django-11299,0,all_sent,cos_task,200,1.458966534716891e-11,0.13796856673361188
20260217_mini-v2.0.0_glm-5-high/django__django-11299,0,all_sent,pca1,200,9.957252910242642e-05,-0.21318517825915986
20260217_mini-v2.0.0_glm-5-high/django__django-11299,0,all_sent,norm,200,4.5704696290967193e-05,1.0
20260217_mini-v2.0.0_glm-5-high/django__django-11451,0,all_sent,cos_step,200,2.4112871703675705e-19,
20260217_mini-v2.0.0_glm-5-high/django__django-11451,0,all_sent,cos_task,200,1.5301501821201827e-18,0.6028026022169409
20260217_mini-v2.0.0_glm-5-high/django__django-11451,0,all_sent,pca1,200,0.027698375358528784,-0.12422338691535309
20260217_mini-v2.0.0_glm-5-high/django__django-11451,0,all_sent,norm,200,7.665670360949006e-19,1.0
20260217_mini-v2.0.0_glm-5-high/django__django-11551,0,all_sent,cos_step,200,1.6294795373093366e-16,
20260217_mini-v2.0.0_glm-5-high/django__django-11551,0,all_sent,cos_task,200,2.2888797350245352e-07,0.4900636801405085
20260217_mini-v2.0.0_glm-5-high/django__django-11551,0,all_sent,pca1,200,0.2755512211856819,-0.26391793340086
20260217_mini-v2.0.0_glm-5-high/django__django-11551,0,all_sent,norm,200,1.8009857308919363e-15,0.9999984770885589
20260217_mini-v2.0.0_glm-5-high/django__django-11820,1,all_sent,cos_step,200,2.2794477843953027e-05,
20260217_mini-v2.0.0_glm-5-high/django__django-11820,1,all_sent,cos_task,200,9.279795579427189e-06,0.3046206850643086
20260217_mini-v2.0.0_glm-5-high/django__django-11820,1,all_sent,pca1,200,0.4163943771148174,-0.22277279173403366
20260217_mini-v2.0.0_glm-5-high/django__django-11820,1,all_sent,norm,200,2.62183521837327e-05,0.9999999999999999
20260217_mini-v2.0.0_glm-5-high/django__django-12663,0,all_sent,cos_step,200,1.8143937595048715e-08,
20260217_mini-v2.0.0_glm-5-high/django__django-12663,0,all_sent,cos_task,200,0.0290464667620649,0.34001044623476084
20260217_mini-v2.0.0_glm-5-high/django__django-12663,0,all_sent,pca1,200,0.9443152829051592,-0.26976485314431964
20260217_mini-v2.0.0_glm-5-high/django__django-12663,0,all_sent,norm,200,5.353806336223419e-09,1.0
20260217_mini-v2.0.0_glm-5-high/django__django-14580,0,all_sent,cos_step,200,1.93462183620054e-07,
20260217_mini-v2.0.0_glm-5-high/django__django-14580,0,all_sent,cos_task,200,0.03767983198189463,0.19834431984667328
20260217_mini-v2.0.0_glm-5-high/django__django-14580,0,all_sent,pca1,200,0.1916754822458724,-0.2730596962921385
20260217_mini-v2.0.0_glm-5-high/django__django-14580,0,all_sent,norm,200,1.7005738056794372e-08,1.0
20260217_mini-v2.0.0_glm-5-high/django__django-15280,0,all_sent,cos_step,200,7.800271590821269e-14,
20260217_mini-v2.0.0_glm-5-high/django__django-15280,0,all_sent,cos_task,200,4.900429911242312e-10,0.36686528617731545
20260217_mini-v2.0.0_glm-5-high/django__django-15280,0,all_sent,pca1,200,1.6719897379901034e-08,-0.40939158625825045
20260217_mini-v2.0.0_glm-5-high/django__django-15280,0,all_sent,norm,200,1.4569408944197776e-15,0.9999999999999999
20260217_mini-v2.0.0_glm-5-high/django__django-15629,1,all_sent,cos_step,200,2.42175964336589e-09,
20260217_mini-v2.0.0_glm-5-high/django__django-15629,1,all_sent,cos_task,200,0.0007343721182568026,0.25976655219282074
20260217_mini-v2.0.0_glm-5-high/django__django-15629,1,all_sent,pca1,200,1.4205604824207823e-05,-0.245114487339684
20260217_mini-v2.0.0_glm-5-high/django__django-15629,1,all_sent,norm,200,5.134981312599242e-10,1.0
20260217_mini-v2.0.0_glm-5-high/django__django-15863,0,all_sent,cos_step,200,3.4888696483066975e-05,
20260217_mini-v2.0.0_glm-5-high/django__django-15863,0,all_sent,cos_task,200,0.007191187581158182,0.3366826863079411
20260217_mini-v2.0.0_glm-5-high/django__django-15863,0,all_sent,pca1,200,1.8329095641318124e-07,-0.028287908828455628
20260217_mini-v2.0.0_glm-5-high/django__django-15863,0,all_sent,norm,200,0.00013534474555096715,0.9999999999999999
20260217_mini-v2.0.0_glm-5-high/django__django-16454,1,all_sent,cos_step,200,2.765949201609603e-08,
20260217_mini-v2.0.0_glm-5-high/django__django-16454,1,all_sent,cos_task,200,0.0006175012812040604,0.3476694554060803
20260217_mini-v2.0.0_glm-5-high/django__django-16454,1,all_sent,pca1,200,0.0007328860769152955,-0.41828855842840373
20260217_mini-v2.0.0_glm-5-high/django__django-16454,1,all_sent,norm,200,2.697056298233673e-09,0.9999984772300204
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-26342,0,all_sent,cos_step,200,2.2679233433246434e-05,
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-26342,0,all_sent,cos_task,200,0.00013526221363207647,0.36187894730998993
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-26342,0,all_sent,pca1,200,0.01376953625604437,-0.2903482958300957
